Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Aim Ottawa East-Route,19-1340JP,AI,,NA,,04/01/2021,04/01/2019,01/01/2021,,,,575.0,,,,,EL,2575 Sheffield Road - Warehouse,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Aim Ottawa East-Route,19-1341JP,AI,,NA,,04/01/2021,04/01/2019,01/01/2021,,,,275.0,,,,,EL,2575 Sheffield Road - Tomlinson Office and Warehou,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Aim Ottawa West-Sprinkler,19-1693,AI,,NA,,09/01/2021,09/01/2019,01/01/2021,,,,950.0,,,,,WET,120 Bentley Avenue - Kenny U-Pull Area and Base bl,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Aim Ottawa West-Route,19-1693,AI,,NA,,09/01/2021,09/01/2019,01/01/2021,,,,950.0,,,,,"FE,EL",120 Bentley Avenue - Kenny U-Pull Area and Base bl,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS c/o BGIS O&M Solutions Inc.-Route,19-1354JP,AI,,NA,,06/01/2021,06/01/2019,01/01/2021,,,,1395.0,,,,,FE,160 Elgin Street - Bell Areas Onlyfrank rheume,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS c/o BGIS O&M Solutions Inc.-Route,19-1354JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,720.0,,,,,FE,160 Elgin Street - Bell Areas Only,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Community Housing-Route,17-1129MT,AI,,NA,,03/01/2021,03/01/2017,01/01/2021,,,,285.0,,,,,FLCS,29 Van Lang (Field House),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Skyline Commercial Real Estate Holdings Inc.-Sprinkler,20-1724JD,AI,,100121,,09/01/2021,09/01/2020,01/01/2021,,,,1100.0,,,,,HYD,Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Snelling Paper and Sanitation-Route,17-1704-3 year contract,AI,,100237,,09/01/2021,09/01/2017,01/01/2021,,,,495.0,,,,,"FE,EL",1410 Triole Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Childrens Aid Society-Fire Alarm,19-1771,AI,,100178,,11/01/2021,11/01/2019,01/01/2021,,,,2530.0,,,,,FA,"150 Boundary Road, Cornwall",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Rental of Hearing impaired pagers,,QI,,100174,,,,01/01/2021,,,,247.41,,,,,,875 Heron Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Rental of Hearing impaired pagers,,QI,,100174,,,,01/01/2021,,,,247.41,,,,,,875 Heron Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Rental of Hearing impaired pagers,,QI,,100174,,,,01/01/2021,,,,247.41,,,,,,875 Heron Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Rental of Hearing impaired pagers,,QI,,100174,,,,01/01/2021,,,,247.41,,,,,,875 Heron Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brian St-Denis-Fire Alarm,BS Verbal,AI,,100451,,,,01/01/2021,,,,570.0,,,,,FA,"40 Kincardine, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1701Js,AI,,100174,,,,01/01/2021,,,,2808.0,,,,,PREACTION,"22 Eddy Street, 7th Floor",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,17-1701Js,AI,,100174,,,,01/01/2021,,,,2808.0,,,,,FE,"22 Eddy Street, 7th Floor",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring,BS Project P1239,AI,,100109,,,,01/01/2021,,,,190.0,,,,,EQUIPMENT,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Opel Developments-Fire Alarm,20-1010BS,AI,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,952.0,,,,,FA,"99, 101 and 103 du Portage",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Opel Developments-Route,20-1010BS,AI,,NA,,01/01/2021,01/01/2020,01/01/2021,,,,952.0,,,,,"FE,EL","99, 101 and 103 du Portage",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Route,,AI,,NA,,,,01/01/2021,,,,150.0,,,,,FE,"676A Principale Street, Casselman",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,REMINDER FOR SPRING #3-MANULIFE HYDRANTS-Sprinkler,,,,NA,,,,01/01/2021,,,,0.0,,,,,HYD,VARIOUS - MANULIFE HYDRANTS,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"HYD,SPR,WET","2736 Chamberland Street, Rockland (Rockland Plaza)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,"2736 Chamberland Street, Rockland (Rockland Plaza)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL","2736 Chamberland Street, Rockland (Rockland Plaza)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET","2736 Chamberland Street, Rockland (Rockland Plaza)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,"2736 Chamberland Street, Rockland (Rockland Plaza)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL","2736 Chamberland Street, Rockland (Rockland Plaza)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",60 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",60 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",60 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",60 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FP,HYD,WET,DRY,GLYCOL",865&875 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,865&875 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",865&875 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FP,WET,DRY",865&875 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,865&875 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",865&875 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",30 Edgewater Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,30 Edgewater Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",30 Edgewater Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",30 Edgewater Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,30 Edgewater Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",30 Edgewater Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"HYD,SPR,WET",2405 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",2405 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",2405 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FP,SPR,WET,DRY",580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FP,SPR,WET,DRY",580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2021,,,,0.0,,,,,"FE,EL",600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,8843791 Canada Corp.-Fire Alarm,,AI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,41 Concord Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Route,17-1235JP-REV,AI,,100013,,10/01/2021,10/01/2017,01/01/2021,,,,810.0,,,,,FE,"550 Place de la Cite, 2ndto9th Fl-PWGSC areas only",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Route,17-1235JP-REV,MI,,100013,,01/01/2021,01/01/2017,01/01/2021,,,,495.0,,,,,FE,"550 Place de la Cite, 2ndto9th Fl-PWGSC areas only",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,REMINDER FOR HYDRANT WINTERIZING-Sprinkler,,,,NA,,,,01/01/2021,,,,0.0,,,,,HYD,VARIOUS,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Route,19-1286JP,AI,,NA,,05/01/2021,05/01/2019,01/01/2021,,,,175.0,,,,,FE,"1410 Blair Road, 7th and 8th Floors",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Frequentis Canada Limited-Route,20-1321MT,AI,,100296,,05/01/2021,05/01/2020,01/01/2021,,,,125.0,,,,,FE,"1400 Blair Towers Place, Suite 700",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCH-Parking Garage,,AI,,NA,,,,01/01/2021,,,,0.0,,,,,,1365 Bank,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Federation of Students-Fire Alarm,18-1459,AI,,100348,,,,01/01/2021,,,,1400.0,,,,,FA,338 Somerset Street West,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCH-Route,,AI,,NA,,,,01/01/2021,,,,250.0,,,,,FLCS,123 Augusta,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCH-Route,,SAI,,NA,,,,01/01/2021,,,,250.0,,,,,FLCS,123 Augusta,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,UCPR-Route,,AI,,NA,,,,01/01/2021,,,,0.0,,,,,FE,"4858 Champlain Street, Bourget, Larose Forest",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Health Clinics for Ontario Workers-Route,18-1574JP,AI,,100249,,07/01/2021,07/01/2018,01/01/2021,,,,125.0,,,,,FE,"1545 Carling Avenue, Suite 110",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Tenant owned preaction system x,19-1434JP,SAI,,100303,,04/01/2021,04/01/2019,01/01/2021,,,,0.0,,,,,,3001 Solandt Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Saralex Enterprise Ltd.-Fire Alarm,18-1835JS (PDF only),AI,,100145,,12/01/2021,12/01/2018,01/01/2021,,,,1650.0,,,,,FA,190 Somerset Street West,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Saralex Enterprise Ltd.-Route,18-1835JS (PDF only),AI,,100145,,12/01/2021,12/01/2018,01/01/2021,,,,1650.0,,,,,"FE,EL",190 Somerset Street West,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Parthenos Development Ltd.-Sprinkler,18-1436-REV2,AI,,NA,,03/01/2021,03/01/2018,01/01/2021,,,,1900.0,,,,,"SPR,WET",4473 Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Parthenos Development Ltd.-Fire Alarm,18-1436-REV2,AI,,NA,,03/01/2021,03/01/2018,01/01/2021,,,,1900.0,,,,,FA,4473 Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Parthenos Development Ltd.-Route,18-1436-REV2,AI,,NA,,03/01/2021,03/01/2018,01/01/2021,,,,1900.0,,,,,"FE,EL,FHC",4473 Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Summit Industrial Income REIT-FOR BILLING ONLY,Tender,,,NA,,,,01/01/2021,,,,0.0,,,,,,1050-1051 Baxter Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CCOC-Sprinkler,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FP,SPR,WET,DRY",Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CCOC-Fire Alarm,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,KPMG Management Services LP-Route,20-1039,AI,,100049,,02/01/2021,02/01/2020,01/01/2021,,,,206.0,,,,,FE,"150 Elgin Street, 16th, 17th & 18th Floors",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,KPMG Management Services LP-Route,20-1039,MI,,100049,,01/01/2021,01/01/2020,01/01/2021,,,,160.0,,,,,FE,"150 Elgin Street, 16th, 17th & 18th Floors",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Aera Investments-Fire Alarm,19-1153JS,AI,,NA,,03/01/2021,03/01/2019,01/01/2021,,,,3315.0,,,,,"FA,LSA",1825 Russell Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
